queue_rank,set_key,set_name,card_number,card_name,stamp_label,variant_key,blocker_class,source_state,accepted_evidence_rule,rejected_evidence_rule,general_web_url,image_search_url,ebay_active_url,ebay_sold_url,worthpoint_url,tcgplayer_url,pricecharting_url
93,swsh5,Battle Styles,123,Cheryl,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Cheryl%22%20%22123%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
94,swsh5,Battle Styles,125,Escape Rope,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Escape%20Rope%22%20%22125%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
95,swsh5,Battle Styles,129,Level Ball,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Level%20Ball%22%20%22129%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
96,swsh5,Battle Styles,140,Rapid Strike Energy,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Rapid%20Strike%20Energy%22%20%22140%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
97,swsh5,Battle Styles,141,Single Strike Energy,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Single%20Strike%20Energy%22%20%22141%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
98,swsh5,Battle Styles,37,Octillery,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Octillery%22%20%2237%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
99,swsh5,Battle Styles,96,Houndoom,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Houndoom%22%20%2296%22%20%22Battle%20Styles%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
100,swsh6,Chilling Reign,140,Fog Crystal,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Fog%20Crystal%22%20%22140%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
101,swsh6,Chilling Reign,148,Path to the Peak,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Path%20to%20the%20Peak%22%20%22148%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
102,swsh6,Chilling Reign,70,Malamar,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Malamar%22%20%2270%22%20%22Chilling%20Reign%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
103,swsh7,Evolving Skies,161,Stormy Mountains,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Stormy%20Mountains%22%20%22161%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
104,swsh7,Evolving Skies,94,Umbreon V,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Umbreon%20V%22%20%2294%22%20%22Evolving%20Skies%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
105,swsh9,Brilliant Stars,132,Boss's Orders,Prize Pack Stamp,prize_pack_stamp,official_fixture_preservation_only_or_missing,current_fixture_recheck_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Boss's%20Orders%22%20%22132%22%20%22Brilliant%20Stars%22%20%22Prize%20Pack%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
